col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,product_name,brand,product_category_tree
0,2,0,0,0,0,0,1,0,0,Mavi 237MBB Showpiece  -  15 cm,Mavi,"[""Home Decor & Festive Needs >> Showpieces >> Mavi Showpieces""]"
1,0,0,0,0,1,0,0,0,1,Max T-Shirt,Max,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Max Polos & T-Shirts >> Max T-Shirt""]"
0,0,0,1,1,0,0,1,0,0,"Maxel Rechargeable NHC-3791-B Trimmer For Men, Women",Maxel,"[""Health & Personal Care Appliances >> Personal Care Appliances >> Trimmers""]"
0,0,0,2,0,0,0,0,1,0,Mayor Men's Ankle Length Socks,Mayor,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> Mayor Socks >> Mayor Men's Ankle Length Socks""]"
1,1,0,1,0,0,0,0,0,0,Mayor Men's Crew Length Socks,Mayor,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> Mayor Socks >> Mayor Men's Crew Length Socks""]"
0,0,0,2,0,0,1,0,0,0,Mayor Men's Mid-calf Length Socks,Mayor,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> Mayor Socks >> Mayor Men's Mid-calf Length Socks""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
1,0,0,0,1,0,0,1,0,0,Mayra Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]"
0,1,0,0,0,1,1,0,0,0,MayurShilpa Paper Vase,MayurShilpa,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Flower Vase >> MayurShilpa Flower Vase >> MayurShilpa Paper Vase (8 inch, Multicolor)""]"
0,0,2,0,0,1,0,0,0,0,"Mayursflora Bonsai Aloe, Maple, Arecaceae, Palm, Maguey Artificial Plant  with Pot",Mayursflora,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Artificial Plants >> Mayursflora Artificial Plants >> Mayursflora Bonsai Aloe, Maple, Arecaceae, Palm,...""]"
0,1,0,0,0,1,1,0,0,0,Mazda Energy Flush Mount Ceiling Lamp,Mazda Energy,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Ceiling Lamps >> Mazda Energy Ceiling Lamps >> Mazda Energy Flush Mount Ceiling Lamp""]"
0,0,1,0,0,0,1,1,0,0,Medex Powder Free (Size - L - 100 Pcs) Nitrile Examination Gloves,Medex,"[""Beauty and Personal Care >> Health Care >> Medical Equipment & Accessories >> Medex Medical Equipment & Accessories >> Medex Powder Free (Size - L - 100 Pcs) Nitrile E...""]"
1,0,0,0,0,0,1,0,1,0,Medex Powder Free Green (Size - M - 100 Pcs) Latex Examination Gloves,Medex,"[""Beauty and Personal Care >> Health Care >> Medical Equipment & Accessories >> Medex Medical Equipment & Accessories >> Medex Powder Free Green (Size - M - 100 Pcs) Lat...""]"
0,1,0,0,1,0,1,0,0,0,Medimix Transparent with Glycerine And Lakshadi,Medimix,"[""Beauty and Personal Care >> Bath and Spa >> Soaps >> Medimix Soaps >> Medimix Transparent with Glycerine And Lakshadi ...""]"
0,0,0,0,0,0,1,0,0,2,"Mee Mee Baby Boy's, Baby Girl's Romper",Mee Mee,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Dungarees & Jumpsuits >> Dungarees >> Mee Mee Dungarees >> Mee Mee Baby Boy's, Baby Girl's Romper""]"
0,0,0,0,0,0,1,0,0,2,"Mee Mee Baby Boy's, Baby Girl's Romper",Mee Mee,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Dungarees & Jumpsuits >> Dungarees >> Mee Mee Dungarees >> Mee Mee Baby Boy's, Baby Girl's Romper""]"
0,0,0,0,0,0,1,0,0,2,"Mee Mee Baby Boy's, Baby Girl's Romper",Mee Mee,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Dungarees & Jumpsuits >> Dungarees >> Mee Mee Dungarees >> Mee Mee Baby Boy's, Baby Girl's Romper""]"
1,0,0,0,1,0,0,0,0,1,Mee Mee Baby Girl's Textured Stockings,Mee Mee,"[""Clothing >> Women's Clothing >> Formal Wear >> Stockings >> Mee Mee Stockings >> Mee Mee Baby Girl's Textured Stockings""]"
0,1,0,0,0,0,1,0,0,1,Mee Mee Cartoon Single Hooded Baby Blanket Cream,Mee Mee,"[""Home Furnishing >> Bed Linen >> Blankets, Quilts & Dohars""]"
0,0,1,0,0,0,0,0,0,2,Mee Mee Multifunctional Nursery Diaper Bag,Mee Mee,"[""Baby Care >> Diapering & Potty Training >> Diaper Bags >> Mee Mee Diaper Bags >> Mee Mee Multifunctional Nursery Diaper Bag (Dark...""]"
1,0,0,0,1,0,0,0,0,1,Mee Mee Women's Maternity Panty,Mee Mee,"[""Clothing >> Women's Clothing >> Maternity Wear >> Lingerie & Sleepwear >> Panties >> Mee Mee Panties >> Mee Mee Women's Maternity Panty (Pack of 2)""]"
1,0,2,0,0,0,0,0,0,0,MeeMee 100% Cotton Small Sleeping Mat Mat Baby Mattress Set with Mosquito Net,MeeMee,"[""Baby Care >> Diapering & Potty Training >> Baby Mats >> MeeMee Baby Mats >> MeeMee 100% Cotton Small Sleeping Mat Mat Baby M...""]"
1,0,0,0,0,0,0,0,1,1,Meee Women's Floral Print Casual Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
0,0,1,0,0,0,1,0,0,1,Meee Women's Solid Casual Reversible Shirt,Slim,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
0,0,1,0,0,0,1,0,0,1,Meee Women's Solid Casual Reversible Shirt,Slim,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
0,0,1,0,0,0,1,0,0,1,Meee Women's Solid Casual Reversible Shirt,Slim,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
1,0,0,0,0,1,0,0,0,1,Meee Women's Solid Casual Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
1,0,0,0,0,1,0,0,0,1,Meee Women's Solid Casual Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
0,0,0,0,0,1,0,1,0,1,Meee Women's Solid Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]"
1,0,0,0,1,0,0,0,1,0,Meenaz Alloy Cubic Zirconia Brass Bangle Set,Meenaz,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]"
0,0,0,1,0,0,0,0,1,1,Meenaz Classy Style Alloy Jewel Set,Meenaz,"[""Jewellery >> Jewellery Sets""]"
0,1,0,0,1,1,0,0,0,0,Meera Regular Fit Women's Black Trousers,Meera,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Trousers >> Meera Trousers >> Meera Regular Fit Women's Black Trousers""]"
1,0,1,0,0,0,1,0,0,0,Megaway 196.85 inch White Rice Lights,Megaway,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> Megaway Series Lights""]"
1,0,1,0,0,0,1,0,0,0,Megaway 196.85 inch White Rice Lights,Megaway,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> Megaway Series Lights""]"
0,0,1,0,1,0,0,1,0,0,Meira Women's Checkered Party Reversible Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
0,0,1,0,1,0,0,1,0,0,Meira Women's Checkered Party Reversible Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
0,0,1,0,1,0,0,1,0,0,Meira Women's Checkered Party Reversible Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
0,0,1,0,0,0,1,1,0,0,Meira Women's Printed Party Reversible Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
1,0,1,0,1,0,0,0,0,0,Meira Women's Printed Party Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
1,0,1,0,1,0,0,0,0,0,Meira Women's Printed Party Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
1,0,2,0,0,0,0,0,0,0,Meira Women's Solid Party Shirt,Regular Fit,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
0,0,1,1,0,0,0,1,0,0,Meira Women's Striped Party Reversible Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]"
0,0,0,1,0,2,0,0,0,0,Memore Portable MMULL-Pink USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,0,0,2,0,1,0,0,0,0,Memore Portable and Flexible LED Light Lamp MMULL-Purple USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,1,0,1,0,1,0,0,0,0,Memore Portable and Flexible LED Light Lamp MMULL-SkyBlue USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,0,0,1,0,1,1,0,0,0,Memore Portable and Flexible Lamp MMULL-Green USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,0,0,1,0,1,0,1,0,0,Memore Portable and Flexible MMULL-Orange USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,0,0,1,1,1,0,0,0,0,Memore Portable and Flexible MMULL-Red USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,0,1,1,0,1,0,0,0,0,Memore Portable and Flexible MMULL-White USB Led Light,Memore,"[""Computers >> Laptop Accessories >> USB Gadgets >> Memore USB Gadgets""]"
0,1,0,0,1,0,1,0,0,0,Men Style Alloy Bracelet,Men Style,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets >> Men Style Alloy Bracelet""]"
0,0,0,1,0,1,0,0,1,0,"Menjestic Solid Tuxedo Style Wedding, Casual, Party Men's Blazer",Menjestic,"[""Clothing >> Men's Clothing >> Suits & Blazers >> Blazers >> Menjestic Blazers >> Menjestic Solid Tuxedo Style Wedding, Casual, Pa...""]"
0,1,0,0,0,0,0,0,1,1,Mennenni Life Sciences Uv Stabilised Grow Bags Plant Container Set,Mennenni Life Sciences,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
1,0,1,0,0,0,0,0,1,0,Menow Dynamic Liquid Eyeliner pencil Pack of 10 1 g,Menow,"[""Beauty and Personal Care >> Makeup >> Eyes >> Eye Liners >> Menow Eye Liners >> Menow Dynamic Liquid Eyeliner pencil Pack of 10 ...""]"
0,0,1,0,0,0,1,1,0,0,Mentiezi Black Flower with Green Leave Brooch,Mentiezi,"[""Jewellery >> Accessories >> Brooches >> Mentiezi Black Flower with Green Leave Brooch (G...""]"
0,0,0,0,0,1,0,1,0,1,Mentiezi Blue Maroon Flower Brooch,Mentiezi,"[""Jewellery >> Accessories >> Brooches >> Mentiezi Blue Maroon Flower Brooch (Gold, Blue, ...""]"
0,0,0,1,0,0,0,2,0,0,Mentiezi Red Flower Brooch,Mentiezi,"[""Jewellery >> Accessories >> Brooches >> Mentiezi Red Flower Brooch (Gold, Red)""]"
0,0,1,1,0,0,0,1,0,0,Meow Wings Hand-held Bag,Meow Wings,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Meow Wings Hand Bags >> Meow Wings Hand-held Bag (Brown-01)""]"
0,0,0,0,1,0,0,0,1,1,Merastore Precious and Priceless Rhodium Swarovski Crystal Alloy Pendant,Merastore,"[""Jewellery >> Pendants & Lockets""]"
0,0,0,1,0,0,0,1,1,0,"Merchant eshop Boys, Men, Girls, Women",Merchant eshop,"[""Watches >> Watch Accessories >> Wrist Bands >> Merchant eshop Wrist Bands >> Merchant eshop Boys, Men, Girls, Women (Yellow, ...""]"
1,0,1,0,0,1,0,0,0,0,Merlin WiFi N Repeater,Merlin,"[""Computers >> Network Components >> Routers >> Merlin Routers""]"
0,0,0,0,0,1,0,1,1,0,Metallino Hard Anodised 1.7L Kadhai 1.7 L,Metallino,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Metallino Woks & Kadhais""]"
0,0,1,0,0,1,0,1,0,0,Metallino Hard Anodised Kadhai 1.2 L,Metallino,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Metallino Woks & Kadhais""]"
0,0,0,0,0,1,0,1,0,1,Metallino Hard Anodised WGlass Lid Kadhai 3.5 L,Metallino,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Metallino Woks & Kadhais""]"
0,0,0,0,1,1,0,1,0,0,Metallino Kadhai NA L,Metallino,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Metallino Woks & Kadhais""]"
0,0,1,1,0,0,1,0,0,0,Metmo Flip Flops,Metmo,"[""Footwear >> Kids' & Infant Footwear >> For Boys >> Slippers & Flip Flops >> Metmo Flip Flops""]"
0,0,0,2,0,0,1,0,0,0,Metmo Slippers,Metmo,"[""Footwear >> Kids' & Infant Footwear >> For Boys >> Slippers & Flip Flops >> Metmo Slippers""]"
0,0,0,1,0,0,0,0,1,1,Metro 300 inch Multicolor Rice Lights,Metro,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> Metro Series Lights""]"
0,0,0,0,0,1,0,0,1,1,Metro 300 inch White Rice Lights,Metro,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> Metro Series Lights""]"
0,0,0,0,0,0,0,0,1,2,Metro 787.4 inch Multicolor Rice Lights,Metro,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> Metro Series Lights""]"
0,1,0,0,0,0,0,0,0,2,Metro Men Sandals,Metro,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> Metro Sandals & Floaters >> Metro Men Sandals""]"
0,1,0,1,0,0,0,0,0,1,Metro Moulding Industries 002-SE Helmet Lock,Metro Moulding Industries,"[""Automotive >> Accessories & Spare parts >> Helmets & Riding Gear >> Helmets & Locks >> Helmet Locks >> Metro Moulding Industries 002-SE Helmet Lock (Ye...""]"
0,0,0,0,0,1,1,0,1,0,"Metro Sports Leather Cricket Ball -   Size: 5,  Diameter: 23 cm",Metro Sports,"[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Balls >> Metro Sports Cricket Balls >> Metro Sports Leather Cricket Ball -   Size: 5,  ...""]"
0,0,2,0,0,1,0,0,0,0,Mi Dulce An'ya Solid Single Breasted Formal Boy's Blazer,Mi Dulce An'ya,"[""Clothing >> Kids' Clothing >> Boys Wear >> Suits and Blazers >> Blazers >> Mi Dulce An'ya Blazers >> Mi Dulce An'ya Solid Single Breasted Formal Boy'...""]"
0,0,0,0,1,0,0,1,1,0,Mickey And Friends Casual Short Sleeve Printed Girl's White Top,Mickey And Friends,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Girls >> T-Shirts & Tops >> Tops >> Mickey And Friends Tops >> Mickey And Friends Casual Short Sleeve Printed G...""]"
0,0,1,1,0,1,0,0,0,0,MicroCotton Cotton Bath Towel,MicroCotton,"[""Home Furnishing >> Bath Linen >> Towels""]"
0,0,1,1,0,0,0,0,0,1,MicroCotton Cotton Hand Towel Set,MicroCotton,"[""Home Furnishing >> Bath Linen >> Towels""]"
0,0,0,0,0,2,1,0,0,0,Micromax  Battery - Canvas Fire A093,Micromax,"[""Mobiles & Accessories >> Mobile Accessories >> Batteries >> Micromax Batteries >> Micromax  Battery - Canvas Fire A093 (GREY, BLACK)""]"
1,0,0,0,0,0,0,1,1,0,Mikado Aviator Sunglasses,Mikado,"[""Sunglasses >> Mikado Aviator Sunglasses""]"
0,2,0,0,1,0,0,0,0,0,Milani Runway shadow Wet/Dry Black Out 3 g,Milani,"[""Beauty and Personal Care >> Makeup >> Eyes >> Eye Shadows >> Milani Eye Shadows >> Milani Runway shadow Wet/Dry Black Out 3 g (Shadow)""]"
0,0,0,0,1,1,1,0,0,0,Milky Way 10 W LED Bulb,Milky Way,"[""Kitchen & Dining >> Lighting >> Bulbs >> Milky Way Bulbs""]"
0,0,0,0,0,1,2,0,0,0,Milky Way 5 W LED Bulb,Milky Way,"[""Kitchen & Dining >> Lighting >> Bulbs >> Milky Way Bulbs""]"
2,0,0,0,0,0,1,0,0,0,Minda Black Current BC-64 1000 dB Vehicle Horn,Minda Black Current,"[""Automotive >> Accessories & Spare parts >> Spares & Performance Parts >> Car Spare Parts >> Vehicle Horns""]"
1,1,0,0,0,1,0,0,0,0,Mineral Women's Maxi Dress,Mineral,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Mineral Dresses >> Mineral Women's Maxi Dress""]"
0,1,0,0,0,0,0,0,1,1,Minerva Naturals Garden Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,0,0,1,0,1,1,Minerva Naturals Plant Container Set,Minerva Naturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,1,0,0,0,1,1,0,Minervanaturals Plant Container Set,Minervanaturals,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,1,1,1,0,0,0,0,0,0,Mintha Cotton Bath Towel,Mintha,"[""Home Furnishing >> Bath Linen >> Towels""]"
0,0,1,0,1,0,1,0,0,0,Miracle Furnishings Gemstone Wooden Box Showpiece  -  3.5 cm,Miracle Furnishings,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Miracle Furnishings Ethnic""]"
0,0,1,0,1,0,1,0,0,0,Miracle Furnishings Gemstone Wooden Box Showpiece  -  3.5 cm,Miracle Furnishings,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Miracle Furnishings Ethnic""]"
0,0,1,0,1,0,1,0,0,0,Miracle Furnishings Gemstone Wooden Box Showpiece  -  3.5 cm,Miracle Furnishings,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Miracle Furnishings Ethnic""]"
1,0,0,1,0,0,0,1,0,0,Miracle Pastry Cutter Rolling Pizza Cutter,Miracle,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Miracle Pizza Cutters""]"
0,1,1,0,0,0,0,1,0,0,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,Miracle Retail,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Artificial Plants >> Miracle Retail Artificial Plants >> Miracle Retail Bonsai Wild Plant Artificial Plan...""]"
0,1,1,0,0,0,0,1,0,0,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,Miracle Retail,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Artificial Plants >> Miracle Retail Artificial Plants >> Miracle Retail Bonsai Wild Plant Artificial Plan...""]"
0,1,1,0,0,0,0,1,0,0,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,Miracle Retail,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Artificial Plants >> Miracle Retail Artificial Plants >> Miracle Retail Bonsai Wild Plant Artificial Plan...""]"
0,1,1,0,0,0,0,1,0,0,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,Miracle Retail,"[""Home Decor & Festive Needs >> Flowers, Plants & Vases >> Artificial Plants >> Miracle Retail Artificial Plants >> Miracle Retail Bonsai Wild Plant Artificial Plan...""]"
0,0,0,1,0,0,1,1,0,0,Miracle Rolling Pizza Cutter,Miracle,"[""Kitchen & Dining >> Kitchen Tools >> Kitchen Implements >> Pizza Cutters >> Miracle Pizza Cutters""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,1,0,1,0,1,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 2)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
1,0,1,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 3)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,2,0,1,0,0,0,0,0,Miss Clyra Women's Brief Panty,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Panties >> Miss Clyra Panties >> Miss Clyra Women's Brief Panty (Pack of 1)""]"
0,0,0,0,1,1,0,1,0,0,Miss Clyra Women's Full Coverage Bra,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Miss Clyra Bras >> Miss Clyra Women's Full Coverage Bra""]"
0,0,0,0,1,1,0,1,0,0,Miss Clyra Women's Full Coverage Bra,Miss Clyra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Miss Clyra Bras >> Miss Clyra Women's Full Coverage Bra""]"
0,0,0,1,0,1,0,1,0,0,Miss Rich Women's Graphic Print Casual Shirt,Regular,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]"
